¦¤mBi,¦¤mW,¦¤mO
-2.926058028,-8.114306014,-0.310596322
-2.916213248,-8.140265434,-0.309551345
-2.906368468,-8.166224854,-0.308506368
-2.896523688,-8.192184273,-0.307461392
-2.886678908,-8.218143693,-0.306416415
-2.876834128,-8.244103113,-0.305371438
-2.866989348,-8.270062533,-0.304326462
-2.857144568,-8.296021952,-0.303281485
-2.847299789,-8.321981372,-0.302236508
-2.837455009,-8.347940792,-0.301191532
-2.827610229,-8.373900211,-0.300146555
-2.817765449,-8.399859631,-0.299101579
-2.807920669,-8.425819051,-0.298056602
-2.798075889,-8.451778471,-0.297011625
-2.788231109,-8.47773789,-0.295966649
-2.778386329,-8.50369731,-0.294921672
-2.768541549,-8.52965673,-0.293876695
-2.758696769,-8.555616149,-0.292831719
-2.748851989,-8.581575569,-0.291786742
-2.739007209,-8.607534989,-0.290741765
-2.729162429,-8.633494409,-0.289696789
-2.719317649,-8.659453828,-0.288651812
-2.709472869,-8.685413248,-0.287606836
-2.69962809,-8.711372668,-0.286561859
-2.68978331,-8.737332088,-0.285516882
-2.67993853,-8.763291507,-0.284471906
-2.67009375,-8.789250927,-0.283426929
-2.66024897,-8.815210347,-0.282381952
-2.65040419,-8.841169766,-0.281336976
-2.64055941,-8.867129186,-0.280291999
-2.63071463,-8.893088606,-0.279247022
-2.62086985,-8.919048026,-0.278202046
-2.61102507,-8.945007445,-0.277157069
-2.60118029,-8.970966865,-0.276112092
-2.59133551,-8.996926285,-0.275067116
-2.58149073,-9.022885704,-0.274022139
-2.57164595,-9.048845124,-0.272977163
-2.56180117,-9.074804544,-0.271932186
-2.55195639,-9.100763964,-0.270887209
-2.542111611,-9.126723383,-0.269842233
-2.532266831,-9.152682803,-0.268797256
-2.522422051,-9.178642223,-0.267752279
-2.512577271,-9.204601642,-0.266707303
-2.502732491,-9.230561062,-0.265662326
-2.492887711,-9.256520482,-0.264617349
-2.966971084,-7.967886265,-0.321361928
-2.957153804,-7.993900684,-0.320298618
-2.947336523,-8.019915102,-0.319235309
-2.937519243,-8.045929521,-0.318171999
-2.927701962,-8.071943939,-0.317108689
-2.917884682,-8.097958358,-0.31604538
-2.908067401,-8.123972776,-0.31498207
-2.89825012,-8.149987194,-0.313918761
-2.88843284,-8.176001613,-0.312855451
-2.878615559,-8.202016031,-0.311792142
-2.868798279,-8.22803045,-0.310728832
-2.858980998,-8.254044868,-0.309665522
-2.849163718,-8.280059287,-0.308602213
-2.839346437,-8.306073705,-0.307538903
-2.829529157,-8.332088124,-0.306475594
-2.819711876,-8.358102542,-0.305412284
-2.809894596,-8.384116961,-0.304348975
-2.800077315,-8.410131379,-0.303285665
-2.790260034,-8.436145798,-0.302222356
-2.780442754,-8.462160216,-0.301159046
-2.770625473,-8.488174635,-0.300095736
-2.760808193,-8.514189053,-0.299032427
-2.750990912,-8.540203472,-0.297969117
-2.741173632,-8.56621789,-0.296905808
-2.731356351,-8.592232309,-0.295842498
-2.721539071,-8.618246727,-0.294779189
-2.71172179,-8.644261146,-0.293715879
-2.701904509,-8.670275564,-0.292652569
-2.692087229,-8.696289983,-0.29158926
-2.682269948,-8.722304401,-0.29052595
-2.672452668,-8.74831882,-0.289462641
-2.662635387,-8.774333238,-0.288399331
-2.652818107,-8.800347657,-0.287336022
-2.643000826,-8.826362075,-0.286272712
-2.633183546,-8.852376494,-0.285209403
-2.623366265,-8.878390912,-0.284146093
-2.613548985,-8.904405331,-0.283082783
-2.603731704,-8.930419749,-0.282019474
-2.593914423,-8.956434168,-0.280956164
-2.584097143,-8.982448586,-0.279892855
-2.574279862,-9.008463005,-0.278829545
-2.564462582,-9.034477423,-0.277766236
-2.554645301,-9.060491842,-0.276702926
-2.544828021,-9.08650626,-0.275639616
-2.53501074,-9.112520679,-0.274576307
-2.52519346,-9.138535097,-0.273512997
-2.515376179,-9.164549516,-0.272449688
-2.505558898,-9.190563934,-0.271386378
-2.495741618,-9.216578353,-0.270323069
-2.485924337,-9.242592771,-0.269259759
-2.958660241,-7.951263614,-0.326902651
-2.94887046,-7.977333032,-0.325821008
-2.939080679,-8.003402449,-0.324739366
-2.929290897,-8.029471866,-0.323657723
-2.919501116,-8.055541284,-0.322576081
-2.909711335,-8.081610701,-0.321494438
-2.899921554,-8.107680118,-0.320412796
-2.890131773,-8.133749535,-0.319331153
-2.880341992,-8.159818953,-0.318249511
-2.87055221,-8.18588837,-0.317167868
-2.860762429,-8.211957787,-0.316086226
-2.850972648,-8.238027204,-0.315004583
-2.841182867,-8.264096622,-0.313922941
-2.831393086,-8.290166039,-0.312841298
-2.821603305,-8.316235456,-0.311759656
-2.811813523,-8.342304873,-0.310678013
-2.802023742,-8.368374291,-0.309596371
-2.792233961,-8.394443708,-0.308514728
-2.78244418,-8.420513125,-0.307433086
-2.772654399,-8.446582542,-0.306351443
-2.762864618,-8.47265196,-0.305269801
-2.753074836,-8.498721377,-0.304188158
-2.743285055,-8.524790794,-0.303106516
-2.733495274,-8.550860211,-0.302024873
-2.723705493,-8.576929629,-0.300943231
-2.713915712,-8.602999046,-0.299861588
-2.704125931,-8.629068463,-0.298779946
-2.694336149,-8.655137881,-0.297698303
-2.684546368,-8.681207298,-0.296616661
-2.674756587,-8.707276715,-0.295535018
-2.664966806,-8.733346132,-0.294453376
-2.655177025,-8.75941555,-0.293371733
-2.645387244,-8.785484967,-0.292290091
-2.635597463,-8.811554384,-0.291208448
-2.625807681,-8.837623801,-0.290126806
-2.6160179,-8.863693219,-0.289045164
-2.606228119,-8.889762636,-0.287963521
-2.596438338,-8.915832053,-0.286881879
-2.586648557,-8.94190147,-0.285800236
-2.576858776,-8.967970888,-0.284718594
-2.567068994,-8.994040305,-0.283636951
-2.557279213,-9.020109722,-0.282555309
-2.547489432,-9.046179139,-0.281473666
-2.537699651,-9.072248557,-0.280392024
-2.52790987,-9.098317974,-0.279310381
-2.518120089,-9.124387391,-0.278228739
-2.508330307,-9.150456808,-0.277147096
-2.498540526,-9.176526226,-0.276065454
-2.488750745,-9.202595643,-0.274983811
-2.478960964,-9.22866506,-0.273902169
-2.950349398,-7.934640964,-0.332443373
-2.940587116,-7.96076538,-0.331343398
-2.930824834,-7.986889796,-0.330243423
-2.921062552,-8.013014212,-0.329143447
-2.91130027,-8.039138628,-0.328043472
-2.901537989,-8.065263044,-0.326943496
-2.891775707,-8.09138746,-0.325843521
-2.882013425,-8.117511876,-0.324743546
-2.872251143,-8.143636292,-0.32364357
-2.862488862,-8.169760708,-0.322543595
-2.85272658,-8.195885124,-0.321443619
-2.842964298,-8.22200954,-0.320343644
-2.833202016,-8.248133956,-0.319243669
-2.823439734,-8.274258372,-0.318143693
-2.813677453,-8.300382788,-0.317043718
-2.803915171,-8.326507204,-0.315943742
-2.794152889,-8.35263162,-0.314843767
-2.784390607,-8.378756036,-0.313743791
-2.774628326,-8.404880452,-0.312643816
-2.764866044,-8.431004868,-0.311543841
-2.755103762,-8.457129284,-0.310443865
-2.74534148,-8.483253701,-0.30934389
-2.735579198,-8.509378117,-0.308243914
-2.725816917,-8.535502533,-0.307143939
-2.716054635,-8.561626949,-0.306043964
-2.706292353,-8.587751365,-0.304943988
-2.696530071,-8.613875781,-0.303844013
-2.68676779,-8.640000197,-0.302744037
-2.677005508,-8.666124613,-0.301644062
-2.667243226,-8.692249029,-0.300544087
-2.657480944,-8.718373445,-0.299444111
-2.647718662,-8.744497861,-0.298344136
-2.637956381,-8.770622277,-0.29724416
-2.628194099,-8.796746693,-0.296144185
-2.618431817,-8.822871109,-0.295044209
-2.608669535,-8.848995525,-0.293944234
-2.598907254,-8.875119941,-0.292844259
-2.589144972,-8.901244357,-0.291744283
-2.57938269,-8.927368773,-0.290644308
-2.569620408,-8.953493189,-0.289544332
-2.559858126,-8.979617605,-0.288444357
-2.550095845,-9.005742021,-0.287344382
-2.540333563,-9.031866437,-0.286244406
-2.530571281,-9.057990853,-0.285144431
-2.520808999,-9.084115269,-0.284044455
-2.511046717,-9.110239685,-0.28294448
-2.501284436,-9.136364101,-0.281844505
-2.491522154,-9.162488517,-0.280744529
-2.481759872,-9.188612933,-0.279644554
-2.47199759,-9.214737349,-0.278544578
-2.942038554,-7.918018313,-0.337984096
-2.932303772,-7.944197728,-0.336865788
-2.922568989,-7.970377143,-0.33574748
-2.912834207,-7.996556558,-0.334629171
-2.903099425,-8.022735972,-0.333510863
-2.893364642,-8.048915387,-0.332392555
-2.88362986,-8.075094802,-0.331274246
-2.873895077,-8.101274217,-0.330155938
-2.864160295,-8.127453632,-0.32903763
-2.854425513,-8.153633046,-0.327919321
-2.84469073,-8.179812461,-0.326801013
-2.834955948,-8.205991876,-0.325682705
-2.825221165,-8.232171291,-0.324564396
-2.815486383,-8.258350706,-0.323446088
-2.805751601,-8.28453012,-0.32232778
-2.796016818,-8.310709535,-0.321209471
-2.786282036,-8.33688895,-0.320091163
-2.776547254,-8.363068365,-0.318972855
-2.766812471,-8.38924778,-0.317854546
-2.757077689,-8.415427194,-0.316736238
-2.747342906,-8.441606609,-0.31561793
-2.737608124,-8.467786024,-0.314499621
-2.727873342,-8.493965439,-0.313381313
-2.718138559,-8.520144854,-0.312263005
-2.708403777,-8.546324269,-0.311144696
-2.698668994,-8.572503683,-0.310026388
-2.688934212,-8.598683098,-0.30890808
-2.67919943,-8.624862513,-0.307789771
-2.669464647,-8.651041928,-0.306671463
-2.659729865,-8.677221343,-0.305553155
-2.649995082,-8.703400757,-0.304434846
-2.6402603,-8.729580172,-0.303316538
-2.630525518,-8.755759587,-0.30219823
-2.620790735,-8.781939002,-0.301079921
-2.611055953,-8.808118417,-0.299961613
-2.60132117,-8.834297831,-0.298843305
-2.591586388,-8.860477246,-0.297724996
-2.581851606,-8.886656661,-0.296606688
-2.572116823,-8.912836076,-0.29548838
-2.562382041,-8.939015491,-0.294370071
-2.552647258,-8.965194905,-0.293251763
-2.542912476,-8.99137432,-0.292133455
-2.533177694,-9.017553735,-0.291015146
-2.523442911,-9.04373315,-0.289896838
-2.513708129,-9.069912565,-0.28877853
-2.503973346,-9.096091979,-0.287660221
-2.494238564,-9.122271394,-0.286541913
-2.484503782,-9.148450809,-0.285423605
-2.474768999,-9.174630224,-0.284305296
-2.465034217,-9.200809639,-0.283186988
-2.933727711,-7.901395663,-0.343524819
-2.923818193,-7.928176627,-0.342364498
-2.913908675,-7.95495759,-0.341204177
-2.903999157,-7.981738554,-0.340043855
-2.894089639,-8.008519518,-0.338883534
-2.88418012,-8.035300482,-0.337723213
-2.874270602,-8.062081446,-0.336562892
-2.864361084,-8.08886241,-0.33540257
-2.854451566,-8.115643373,-0.334242249
-2.844542048,-8.142424337,-0.333081928
-2.83463253,-8.169205301,-0.331921606
-2.824723012,-8.195986265,-0.330761285
-2.814813494,-8.222767229,-0.329600964
-2.804903976,-8.249548193,-0.328440643
-2.794994458,-8.276329157,-0.327280321
-2.78508494,-8.30311012,-0.32612
-2.775175422,-8.329891084,-0.324959679
-2.765265904,-8.356672048,-0.323799357
-2.755356386,-8.383453012,-0.322639036
-2.745446867,-8.410233976,-0.321478715
-2.735537349,-8.43701494,-0.320318394
-2.725627831,-8.463795904,-0.319158072
-2.715718313,-8.490576867,-0.317997751
-2.705808795,-8.517357831,-0.31683743
-2.695899277,-8.544138795,-0.315677108
-2.685989759,-8.570919759,-0.314516787
-2.676080241,-8.597700723,-0.313356466
-2.666170723,-8.624481687,-0.312196145
-2.656261205,-8.651262651,-0.311035823
-2.646351687,-8.678043614,-0.309875502
-2.636442169,-8.704824578,-0.308715181
-2.626532651,-8.731605542,-0.307554859
-2.616623133,-8.758386506,-0.306394538
-2.606713614,-8.78516747,-0.305234217
-2.596804096,-8.811948434,-0.304073896
-2.586894578,-8.838729398,-0.302913574
-2.57698506,-8.865510361,-0.301753253
-2.567075542,-8.892291325,-0.300592932
-2.557166024,-8.919072289,-0.29943261
-2.547256506,-8.945853253,-0.298272289
-2.537346988,-8.972634217,-0.297111968
-2.52743747,-8.999415181,-0.295951647
-2.517527952,-9.026196145,-0.294791325
-2.507618434,-9.052977108,-0.293631004
-2.497708916,-9.079758072,-0.292470683
-2.487799398,-9.106539036,-0.291310361
-2.47788988,-9.13332,-0.29015004
-2.467980361,-9.160100964,-0.288989719
-2.458070843,-9.186881928,-0.287829398
-2.925416867,-7.884773012,-0.349065542
-2.915535422,-7.91161012,-0.347886506
-2.905653976,-7.938447229,-0.34670747
-2.89577253,-7.965284337,-0.345528434
-2.885891084,-7.992121446,-0.344349398
-2.876009639,-8.018958554,-0.343170361
-2.866128193,-8.045795663,-0.341991325
-2.856246747,-8.072632771,-0.340812289
-2.846365301,-8.09946988,-0.339633253
-2.836483855,-8.126306988,-0.338454217
-2.82660241,-8.153144096,-0.337275181
-2.816720964,-8.179981205,-0.336096145
-2.806839518,-8.206818313,-0.334917108
-2.796958072,-8.233655422,-0.333738072
-2.787076627,-8.26049253,-0.332559036
-2.777195181,-8.287329639,-0.33138
-2.767313735,-8.314166747,-0.330200964
-2.757432289,-8.341003855,-0.329021928
-2.747550843,-8.367840964,-0.327842892
-2.737669398,-8.394678072,-0.326663855
-2.727787952,-8.421515181,-0.325484819
-2.717906506,-8.448352289,-0.324305783
-2.70802506,-8.475189398,-0.323126747
-2.698143614,-8.502026506,-0.321947711
-2.688262169,-8.528863614,-0.320768675
-2.678380723,-8.555700723,-0.319589639
-2.668499277,-8.582537831,-0.318410602
-2.658617831,-8.60937494,-0.317231566
-2.648736386,-8.636212048,-0.31605253
-2.63885494,-8.663049157,-0.314873494
-2.628973494,-8.689886265,-0.313694458
-2.619092048,-8.716723373,-0.312515422
-2.609210602,-8.743560482,-0.311336386
-2.599329157,-8.77039759,-0.310157349
-2.589447711,-8.797234699,-0.308978313
-2.579566265,-8.824071807,-0.307799277
-2.569684819,-8.850908916,-0.306620241
-2.559803373,-8.877746024,-0.305441205
-2.549921928,-8.904583133,-0.304262169
-2.540040482,-8.931420241,-0.303083133
-2.530159036,-8.958257349,-0.301904096
-2.52027759,-8.985094458,-0.30072506
-2.510396145,-9.011931566,-0.299546024
-2.500514699,-9.038768675,-0.298366988
-2.490633253,-9.065605783,-0.297187952
-2.480751807,-9.092442892,-0.296008916
-2.470870361,-9.11928,-0.29482988
-2.460988916,-9.146117108,-0.293650843
-2.45110747,-9.172954217,-0.292471807
-2.917106024,-7.868150361,-0.354606265
-2.907252651,-7.895043614,-0.353408514
-2.897399277,-7.921936867,-0.352210763
-2.887545904,-7.94883012,-0.351013012
-2.87769253,-7.975723373,-0.349815261
-2.867839157,-8.002616627,-0.34861751
-2.857985783,-8.02950988,-0.347419759
-2.84813241,-8.056403133,-0.346222008
-2.838279036,-8.083296386,-0.345024257
-2.828425663,-8.110189639,-0.343826506
-2.818572289,-8.137082892,-0.342628755
-2.808718916,-8.163976145,-0.341431004
-2.798865542,-8.190869398,-0.340233253
-2.789012169,-8.217762651,-0.339035502
-2.779158795,-8.244655904,-0.337837751
-2.769305422,-8.271549157,-0.33664
-2.759452048,-8.29844241,-0.335442249
-2.749598675,-8.325335663,-0.334244498
-2.739745301,-8.352228916,-0.333046747
-2.729891928,-8.379122169,-0.331848996
-2.720038554,-8.406015422,-0.330651245
-2.710185181,-8.432908675,-0.329453494
-2.700331807,-8.459801928,-0.328255743
-2.690478434,-8.486695181,-0.327057992
-2.68062506,-8.513588434,-0.325860241
-2.670771687,-8.540481687,-0.32466249
-2.660918313,-8.56737494,-0.323464739
-2.65106494,-8.594268193,-0.322266988
-2.641211566,-8.621161446,-0.321069237
-2.631358193,-8.648054699,-0.319871486
-2.621504819,-8.674947952,-0.318673735
-2.611651446,-8.701841205,-0.317475984
-2.601798072,-8.728734458,-0.316278233
-2.591944699,-8.755627711,-0.315080482
-2.582091325,-8.782520964,-0.313882731
-2.572237952,-8.809414217,-0.31268498
-2.562384578,-8.83630747,-0.311487229
-2.552531205,-8.863200723,-0.310289478
-2.542677831,-8.890093976,-0.309091727
-2.532824458,-8.916987229,-0.307893976
-2.522971084,-8.943880482,-0.306696225
-2.513117711,-8.970773735,-0.305498474
-2.503264337,-8.997666988,-0.304300723
-2.493410964,-9.024560241,-0.303102972
-2.48355759,-9.051453494,-0.301905221
-2.473704217,-9.078346747,-0.30070747
-2.463850843,-9.10524,-0.299509719
-2.45399747,-9.132133253,-0.298311968
-2.444144096,-9.159026506,-0.297114217
-2.908795181,-7.851527711,-0.360146988
-2.89896988,-7.878477108,-0.358930522
-2.889144578,-7.905426506,-0.357714056
-2.879319277,-7.932375904,-0.35649759
-2.869493976,-7.959325301,-0.355281124
-2.859668675,-7.986274699,-0.354064659
-2.849843373,-8.013224096,-0.352848193
-2.840018072,-8.040173494,-0.351631727
-2.830192771,-8.067122892,-0.350415261
-2.82036747,-8.094072289,-0.349198795
-2.810542169,-8.121021687,-0.347982329
-2.800716867,-8.147971084,-0.346765863
-2.790891566,-8.174920482,-0.345549398
-2.781066265,-8.20186988,-0.344332932
-2.771240964,-8.228819277,-0.343116466
-2.761415663,-8.255768675,-0.3419
-2.751590361,-8.282718072,-0.340683534
-2.74176506,-8.30966747,-0.339467068
-2.731939759,-8.336616867,-0.338250602
-2.722114458,-8.363566265,-0.337034137
-2.712289157,-8.390515663,-0.335817671
-2.702463855,-8.41746506,-0.334601205
-2.692638554,-8.444414458,-0.333384739
-2.682813253,-8.471363855,-0.332168273
-2.672987952,-8.498313253,-0.330951807
-2.663162651,-8.525262651,-0.329735341
-2.653337349,-8.552212048,-0.328518876
-2.643512048,-8.579161446,-0.32730241
-2.633686747,-8.606110843,-0.326085944
-2.623861446,-8.633060241,-0.324869478
-2.614036145,-8.660009639,-0.323653012
-2.604210843,-8.686959036,-0.322436546
-2.594385542,-8.713908434,-0.32122008
-2.584560241,-8.740857831,-0.320003614
-2.57473494,-8.767807229,-0.318787149
-2.564909639,-8.794756627,-0.317570683
-2.555084337,-8.821706024,-0.316354217
-2.545259036,-8.848655422,-0.315137751
-2.535433735,-8.875604819,-0.313921285
-2.525608434,-8.902554217,-0.312704819
-2.515783133,-8.929503614,-0.311488353
-2.505957831,-8.956453012,-0.310271888
-2.49613253,-8.98340241,-0.309055422
-2.486307229,-9.010351807,-0.307838956
-2.476481928,-9.037301205,-0.30662249
-2.466656627,-9.064250602,-0.305406024
-2.456831325,-9.0912,-0.304189558
-2.447006024,-9.118149398,-0.302973092
-2.437180723,-9.145098795,-0.301756627
-2.900484337,-7.83490506,-0.365687711
-2.890687108,-7.861910602,-0.36445253
-2.88088988,-7.888916145,-0.363217349
-2.871092651,-7.915921687,-0.361982169
-2.861295422,-7.942927229,-0.360746988
-2.851498193,-7.969932771,-0.359511807
-2.841700964,-7.996938313,-0.358276627
-2.831903735,-8.023943855,-0.357041446
-2.822106506,-8.050949398,-0.355806265
-2.812309277,-8.07795494,-0.354571084
-2.802512048,-8.104960482,-0.353335904
-2.792714819,-8.131966024,-0.352100723
-2.78291759,-8.158971566,-0.350865542
-2.773120361,-8.185977108,-0.349630361
-2.763323133,-8.212982651,-0.348395181
-2.753525904,-8.239988193,-0.34716
-2.743728675,-8.266993735,-0.345924819
-2.733931446,-8.293999277,-0.344689639
-2.724134217,-8.321004819,-0.343454458
-2.714336988,-8.348010361,-0.342219277
-2.704539759,-8.375015904,-0.340984096
-2.69474253,-8.402021446,-0.339748916
-2.684945301,-8.429026988,-0.338513735
-2.675148072,-8.45603253,-0.337278554
-2.665350843,-8.483038072,-0.336043373
-2.655553614,-8.510043614,-0.334808193
-2.645756386,-8.537049157,-0.333573012
-2.635959157,-8.564054699,-0.332337831
-2.626161928,-8.591060241,-0.331102651
-2.616364699,-8.618065783,-0.32986747
